the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000001D32C7ED35F654C0636ACC9D39BD4140,73988,0101000020110F000061CF0C3F86CD61C1FDB25BA1F4215041,73364,>1m <=5m,ATBI DATABASE,,1446864612000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,241689,3929815,35.478314,-83.847037,Lake Cheoah-Little Tennessee River,Twentymile Creek,2037.833496,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864612000,GRSM,UNR,,2,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020297600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000B90E73B490F754C0D306FEFCA6C24140,73975,0101000020110F00008E0368C3ACCE61C127CD400A9E275041,73352,>1m <=5m,ATBI DATABASE,,1446864606000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,Tennessee,239905,3934575,35.520714,-83.868203,Abrams Creek Lower,,4796.546875,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864606000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B71CAD3F29F754C08D9717359FC24140,73983,0101000020110F0000054DE1E554CE61C1B2A2BBEB95275041,73359,>1m <=5m,ATBI DATABASE,,1446864610000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240477,3934532,35.520477,-83.861888,Lake Cheoah-Little Tennessee River,,4871.34375,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864610000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CFDA896C29F754C06CDC5AE79EC24140,73981,0101000020110F0000DB4BFB0B55CE61C1CF879D9A95275041,73358,>1m <=5m,ATBI DATABASE,,1446864609000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240476,3934531,35.520468,-83.861899,Lake Cheoah-Little Tennessee River,,4871.34375,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864609000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000010BD622CA4F654C04CFBB6C5D4C24140,73987,0101000020110F0000360085E0E3CD61C11103CAD0CD275041,73363,>1m <=5m,ATBI DATABASE,,1446864612000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241219,3934692,35.522111,-83.853766,Abrams Creek Upper,Moore Springs Branch,4436.974609,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864612000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D6217627B1F654C0B47349BE1AC34140,73984,0101000020110F0000BF0ECFE6EECD61C17B5AE9D416285041,73360,>1m <=5m,ATBI DATABASE,,1446864610000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241154,3934931,35.524247,-83.854558,Abrams Creek Upper,Moore Springs Branch,4430.708008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864610000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000005B3FDBC6DF754C0E27168C957C34140,73977,0101000020110F0000620AEE108FCE61C1F9E1868856285041,73354,>1m <=5m,ATBI DATABASE,,1446864607000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240116,3935168,35.52611,-83.866069,Abrams Creek Upper,Bower Creek,4201.40625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864607000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000049E3D9436DF754C024470EA65BC34140,73978,0101000020110F000007B30BAA8ECE61C112213D905A285041,73355,>1m <=5m,ATBI DATABASE,,1446864608000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240119,3935181,35.526228,-83.86604,Abrams Creek Upper,Bower Creek,4195.410645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864608000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DD7D934850F754C03159867F6BC34140,73980,0101000020110F00005566DA0C76CE61C1851B761A6B285041,73357,>1m <=5m,ATBI DATABASE,,1446864609000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240281,3935230,35.526711,-83.864271,Abrams Creek Upper,Bower Creek,4105.755371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864609000,GRSM,UNR,,2,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,964569600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000093877BE83FF654C0010CF9D71AC44140,73990,0101000020110F000077E5C2B88ECD61C12BF0101822295041,73366,>1m <=5m,ATBI DATABASE,,1446864613000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241806,3935780,35.532062,-83.847646,Abrams Creek Upper,Bower Creek,3791.762695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864613000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000860125E73FF654C033CF6C8C1AC44140,73989,0101000020110F0000ACFD9FB78ECD61C11DC938C921295041,73365,>1m <=5m,ATBI DATABASE,,1446864613000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241806,3935779,35.532053,-83.847646,Abrams Creek Upper,Bower Creek,3791.762695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864613000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000657A04C2A4F554C0EEE669CDCAC44140,73994,0101000020110F00008541DBF30ACD61C12652A6BCD9295041,73369,>1m <=5m,ATBI DATABASE,,1446864615000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242682,3936351,35.537432,-83.838177,Abrams Creek Upper,Forge Creek,3174.509521,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864615000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000047653CAA17F554C05C32E749F4C44140,74011,0101000020110F00006E8B501F93CC61C106756509052A5041,73386,>1m <=5m,ATBI DATABASE,,1446864624000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243467,3936469,35.538698,-83.829565,Abrams Creek Upper,Brier Lick Branch,3126.713379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864624000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E8F473D817F554C09BFFBA47F4C44140,74010,0101000020110F0000DA17914693CC61C1E5F02007052A5041,73385,>1m <=5m,ATBI DATABASE,,1446864624000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243466,3936469,35.538698,-83.829576,Abrams Creek Upper,Brier Lick Branch,3126.713379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864624000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003B9747D658F454C0F67F7F6B63C54140,74012,0101000020110F00005E33550DF1CB61C1D9037B07792A5041,73387,>1m <=5m,ATBI DATABASE,,1446864625000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244534,3936815,35.54209,-83.817918,Abrams Creek Upper,Ekaneetlee Branch,3345.588867,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864625000,GRSM,UNR,,9,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000059A1A4FA4DF554C04EC07BC394C54140,73999,0101000020110F000037FE5440C1CC61C10C097088AC2A5041,73374,>1m <=5m,ATBI DATABASE,,1446864618000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243182,3937021,35.543596,-83.83288,Abrams Creek Upper,Forge Creek,2491.940186,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864618000,GRSM,UNR,,5,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836179200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BD90398F3DF554C08D137C6658C54140,74001,0101000020110F00002C1A5E4EB3CC61C1A27702876D2A5041,73376,>1m <=5m,ATBI DATABASE,,1446864619000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243267,3936814,35.541753,-83.831878,Abrams Creek Upper,Forge Creek,2746.518311,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864619000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F51303613DF554C04F46A86858C54140,74002,0101000020110F00002D771E27B3CC61C16C0147896D2A5041,73377,>1m <=5m,ATBI DATABASE,,1446864619000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243268,3936814,35.541754,-83.831867,Abrams Creek Upper,Forge Creek,2746.518311,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864619000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,840412800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000061412DA83DF554C0541B9BAB53C54140,74000,0101000020110F00005B2B8F63B3CC61C1E36D2497682A5041,73375,>1m <=5m,ATBI DATABASE,,1446864618000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243266,3936798,35.541609,-83.831884,Abrams Creek Upper,Forge Creek,2746.518311,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864618000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000066E62F182FF554C07231993943C54140,74003,0101000020110F0000825F6005A7CC61C158BFEB6C572A5041,73378,>1m <=5m,ATBI DATABASE,,1446864620000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243345,3936740,35.541107,-83.830995,Abrams Creek Upper,Forge Creek,2814.458008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864620000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B24684192FF554C05D6E258543C54140,74004,0101000020110F000064748106A7CC61C1C32DC6BB572A5041,73379,>1m <=5m,ATBI DATABASE,,1446864620000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243345,3936741,35.541116,-83.830996,Abrams Creek Upper,Forge Creek,2814.458008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864620000,GRSM,UNR,,8,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAB52CC221F554C00AC6515126C54140,74009,0101000020110F000020C7DAB19BCC61C1BE83E640392A5041,73384,>1m <=5m,ATBI DATABASE,,1446864623000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243416,3936640,35.540225,-83.830181,Abrams Creek Upper,Mud Gap Branch,2901.887939,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864623000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837475200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006D9D136925F554C0DCB53F8228C54140,74007,0101000020110F0000E9FCDDCB9ECC61C163B25D8A3B2A5041,73382,>1m <=5m,ATBI DATABASE,,1446864622000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243396,3936648,35.540292,-83.830404,Abrams Creek Upper,Forge Creek,2878.570801,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864622000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002ED2A07568F554C034A7472A3EC54140,73997,0101000020110F00000CE8B9BDD7CC61C1DCFFED24522A5041,73372,>1m <=5m,ATBI DATABASE,,1446864617000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243027,3936732,35.540953,-83.834497,Abrams Creek Upper,Forge Creek,2647.494629,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864617000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E2714C7468F554C0656ABBDE3DC54140,73996,0101000020110F000029D398BCD7CC61C1179C13D6512A5041,73371,>1m <=5m,ATBI DATABASE,,1446864616000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243027,3936731,35.540944,-83.834496,Abrams Creek Upper,Forge Creek,2644.679199,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864616000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000011827E7464F554C0D55C175370C64140,73998,0101000020110F0000AA5C1457D4CC61C1759990B7912B5041,73373,>1m <=5m,ATBI DATABASE,,1446864617000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243079,3937768,35.550296,-83.834252,Abrams Creek Upper,Forge Creek,2308.531738,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864617000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836265600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002F3124942FF554C0A23D91392CC64140,74005,0101000020110F0000679EA66EA7CC61C1F1786CA14A2B5041,73380,>1m <=5m,ATBI DATABASE,,1446864621000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243365,3937529,35.548218,-83.831025,Abrams Creek Upper,Ekaneetlee Branch,2473.651123,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864621000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034208000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000E146B37A53F454C0FA5BEE0B69C64140,74013,0101000020110F0000E5357380ECCB61C11D71AA1E8A2B5041,73388,>1m <=5m,ATBI DATABASE,,1446864625000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244589,3937700,35.550074,-83.817591,Abrams Creek Upper,Licklog Branch,3426.597656,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864625000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
