the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000045AEC4D16FE854C035A4C869EEB84140,165510,0101000020110F0000F29E3C85D3C161C1CD803B787A1D5041,165187,>1m <=5m,ATBI DATABASE,,1446912083000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261121,3925551,35.444769,-83.631821,Lower Fontana Lake-Little Tennessee River,,1752.540771,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446912083000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083110400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000216536EE0BFB54C06506CC715EC44140,165428,0101000020110F00007D0D78AEA1D161C1FF3D44A568295041,165101,>1m <=5m,ATBI DATABASE,,1446912036000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235015,3936208,35.534125,-83.922599,Abrams Creek Lower,,2500.632812,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912036000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,205113600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C9921D41A8F954C0F61B82F796C54140,165442,0101000020110F0000258B0B9B73D061C183A228D5AE2A5041,165115,>1m <=5m,ATBI DATABASE,,1446912043000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237015,3937208,35.543663,-83.90089,Abrams Creek Lower,,2767.761719,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912043000,GRSM,UNR,,2,,,Hannah Mountain Trail,Gregory Bald Trailhead Parking,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,205113600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000EAEA1C70EEF854C0EE74F88F78C44140,165445,0101000020110F0000CC1FADCAD5CF61C1703968E783295041,165118,>1m <=5m,ATBI DATABASE,,1446912045000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238015,3936208,35.534922,-83.889549,Abrams Creek Lower,,2907.435303,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912045000,GRSM,UNR,,2,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,205113600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E7099D3A83F854C0C1520C790CC24140,165449,0101000020110F0000D57334BD7ACF61C19A3653CFFC265041,165122,>1m <=5m,ATBI DATABASE,,1446912047000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238547,3934091,35.515999,-83.883005,Chilhowee Lake,,4726.155273,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446912047000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000D10C3DBD4DFC54C09C463CD454C14140,165418,0101000020110F0000721966FEB2D261C1D8C4A0323D265041,165090,>1m <=5m,ATBI DATABASE,,1446912030000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233155,3933628,35.510394,-83.942241,Chilhowee Lake,,2230.546387,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912030000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C4FE34464FFC54C026F3CEFC45C14140,165417,0101000020110F000016AA254CB4D261C13C547EB62D265041,165089,>1m <=5m,ATBI DATABASE,,1446912030000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233145,3933578,35.509942,-83.942334,Chilhowee Lake,,2198.58252,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912030000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000009A0C0EA31FC54C0C4EBB25344C44140,165419,0101000020110F000027EA445D9BD261C1042E46634D295041,165091,>1m <=5m,ATBI DATABASE,,1446912031000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233385,3936168,35.533328,-83.940543,Chilhowee Lake,Bunker Hill Branch,2306.540771,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912031000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000808525E12CFC54C093BEF13E59C44140,165420,0101000020110F000090AB011697D261C1A0B64E3863295041,165092,>1m <=5m,ATBI DATABASE,,1446912032000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233415,3936238,35.533967,-83.940235,Chilhowee Lake,Bunker Hill Branch,2318.101318,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912032000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D26027C27FE54C02716D1E6E0C74140,165416,0101000020110F000051097F5845D461C1C68ED37D122D5041,165088,>1m <=5m,ATBI DATABASE,,1446912029000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230703,3939382,35.561544,-83.971156,Abrams Creek Lower,Panther Creek,1249.553101,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912029000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BA45003A63FE54C0EE33F64BA2C74140,165415,0101000020110F00002863B01578D461C1C526AF21D12C5041,165087,>1m <=5m,ATBI DATABASE,,1446912029000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230366,3939180,35.559634,-83.974802,Abrams Creek Lower,Panther Creek,1157.474365,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912029000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007661CCDF62FB54C017152E414CC84140,165426,0101000020110F0000CCF8D785EBD161C137ED8592822D5041,165099,>1m <=5m,ATBI DATABASE,,1446912035000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234635,3939628,35.56482,-83.927906,Abrams Creek Lower,Bear Den Branch,2057.939453,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912035000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A6613F5EC4FB54C013727740D3C94140,165399,0101000020110F0000F8F90F533ED261C1E432F6D31A2F5041,165093,>1m <=5m,ATBI DATABASE,,1446912032000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234135,3940968,35.576753,-83.933856,Abrams Creek Lower,,2042.07373,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912032000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A31C2F519BFB54C0E20BA2D4EFC94140,165421,0101000020110F00004020B6751BD261C1F097ABAB382F5041,165094,>1m <=5m,ATBI DATABASE,,1446912033000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3941058,35.577625,-83.931351,Abrams Creek Lower,,2339.017334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912033000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000D188C602FFB54C08C4F7C1A4FC94140,165427,0101000020110F0000F4E74DC9BFD161C11E8A00D7902E5041,165100,>1m <=5m,ATBI DATABASE,,1446912036000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234946,3940496,35.57272,-83.924762,Abrams Creek Lower,Hannah Branch,1933.549561,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912036000,GRSM,UNR,,10,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008655458337F954C074E9973C29CB4140,165444,0101000020110F00004FDCABDA13D061C127362EF57F305041,165117,>1m <=5m,ATBI DATABASE,,1446912044000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237781,3942019,35.587189,-83.894009,Abrams Creek Lower,Hickory Turn Branch,1960.980957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912044000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F66150B57CFA54C0919854F8A9CB4140,165438,0101000020110F0000C68AF50A28D161C1154F756706315041,165111,>1m <=5m,ATBI DATABASE,,1446912041000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235995,3942508,35.591118,-83.913857,Abrams Creek Lower,,1995.094727,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912041000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C5F0F22367FA54C0342C92EBB0CB4140,165439,0101000020110F00002A80A9B915D161C19027B5A90D315041,165112,>1m <=5m,ATBI DATABASE,,1446912041000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236115,3942528,35.59133,-83.912541,Abrams Creek Lower,,1962.981201,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912041000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005DB110C761FA54C02E372437C8CB4140,165440,0101000020110F000082E6AB2B11D161C13BCC21FE25315041,165113,>1m <=5m,ATBI DATABASE,,1446912042000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236147,3942606,35.592041,-83.912214,Abrams Creek Lower,,2006.274902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912042000,GRSM,UNR,,10,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C6984CF9D6FA54C033BCBCADF2CB4140,165436,0101000020110F0000450894B474D161C18F98A75752315041,165109,>1m <=5m,ATBI DATABASE,,1446912040000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235503,3942769,35.593337,-83.919367,Abrams Creek Lower,Pardon Branch,1683.820679,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912040000,GRSM,UNR,,4,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1142726400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000037266147BFB54C06B44722A00CA4140,165425,0101000020110F000026989E1400D261C19AF573BA492F5041,165098,>1m <=5m,ATBI DATABASE,,1446912035000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234545,3941108,35.578123,-83.929383,Abrams Creek Lower,Polecat Branch,2215.179688,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912035000,GRSM,UNR,,5,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CB3A020981FB54C0AC8AB7681DCA4140,165424,0101000020110F0000E552782305D261C1FC49EC43682F5041,165097,>1m <=5m,ATBI DATABASE,,1446912034000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234515,3941208,35.579016,-83.929747,Abrams Creek Lower,Polecat Branch,2380.538086,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912034000,GRSM,UNR,,6,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000770D2DC480FB54C0D7A6D6A70ECA4140,165423,0101000020110F000010A702E904D261C18AEBF0DB582F5041,165096,>1m <=5m,ATBI DATABASE,,1446912034000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234515,3941158,35.578565,-83.92973,Abrams Creek Lower,Polecat Branch,2346.181396,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912034000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002C154A750DFB54C0221B739777CC4140,165434,0101000020110F000073569CFAA2D161C15B41262ADD315041,165107,>1m <=5m,ATBI DATABASE,,1446912039000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235215,3943228,35.597393,-83.922692,Abrams Creek Lower,,2012.203857,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912039000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F53FD0CF29FB54C013F374FAF6CC4140,165429,0101000020110F00004609470FBBD161C18B47BB3862325041,165102,>1m <=5m,ATBI DATABASE,,1446912037000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235071,3943664,35.60128,-83.924423,Abrams Creek Lower,,1804.171265,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912037000,GRSM,UNR,,1,,,Rabbit Creek Trail,Abrams Creek Ranger Station Parking,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001AD430DC16FB54C087C57C0E66CD4140,165433,0101000020110F0000D6F2CAF6AAD161C1A30FDA3FD6325041,165106,>1m <=5m,ATBI DATABASE,,1446912038000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235187,3944037,35.60467,-83.923266,Abrams Creek Lower,,1666.019287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912038000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000025A4D0DA16FB54C06CAEF2C265CD4140,165432,0101000020110F0000F4D59FF5AAD161C131DAF1F0D5325041,165105,>1m <=5m,ATBI DATABASE,,1446912038000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235187,3944036,35.604661,-83.923266,Abrams Creek Lower,,1666.019287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912038000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000AC095A523FB54C07B35BB5359CD4140,165431,0101000020110F0000FD33E3D2B5D161C10DEFD2F3C8325041,165104,>1m <=5m,ATBI DATABASE,,1446912038000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235115,3943996,35.604282,-83.924047,Abrams Creek Lower,,1696.217041,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912038000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005718FF97DBF954C0DB4A9BE91FCC4140,165441,0101000020110F0000464A4C359FD061C16CA0299681315041,165114,>1m <=5m,ATBI DATABASE,,1446912043000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236898,3942881,35.594717,-83.904024,Abrams Creek Lower,Rabbit Creek,1467.80481,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912043000,GRSM,UNR,,5,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B69E3D71A2F954C09658716859CE4140,165443,0101000020110F0000977D64AB6ED061C1C0C32876D4335041,165116,>1m <=5m,ATBI DATABASE,,1446912044000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237271,3944800,35.612097,-83.900536,Abrams Creek Lower,,1479.338501,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912044000,GRSM,UNR,,6,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009B44FC44D7F854C044EB54456DCF4140,165446,0101000020110F000023275E1DC2CF61C134AD28AAF4345041,165119,>1m <=5m,ATBI DATABASE,,1446912045000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238422,3945701,35.620515,-83.888135,Abrams Creek Lower,,1955.485596,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446912045000,GRSM,UNR,,7,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Epigaea_repens,Epigaea  repens,14106,Trailing-arbutus,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
