the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000069D4D9D80DD54C086927C3EADC04140,141661,0101000020110F0000F73EA2278AB861C1EF835C5A8E255041,141297,>1m <=5m,ATBI DATABASE,,1446898621000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276799,3931864,35.50528,-83.460971,Deep Creek,,4447.407715,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898621000,GRSM,UNR,,3,,,Noland Divide Trail,West Deep Creek Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1372032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000009411C4CAFFDD54C09F841A114ED74140,141660,0101000020110F00007F74B22AF6B861C1EA8BF199303D5041,141296,>1m <=5m,ATBI DATABASE,,1446898620000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276587,3951494,35.682063,-83.468733,Baskins Creek,Baskins Creek,3162.150146,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446898620000,GRSM,UNR,,6,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,872035200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003DE8BB56A0D954C0563C5F071CDF4140,141666,0101000020110F0000409A2F6A3FB561C155DFF1745A455041,141302,>1m <=5m,ATBI DATABASE,,1446898623000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282937,3958105,35.743036,-83.400407,Little Pigeon River Middle,Copeland Creek,1588.853271,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446898623000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000007EE1F8FE9DC54C0935ACFE054D94140,141665,0101000020110F0000EAFF09DD09B861C19BB9FD1E4F3F5041,141301,>1m <=5m,ATBI DATABASE,,1446898623000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,278168,3953212,35.697896,-83.451751,Roaring Fork,,2920.910645,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446898623000,GRSM,UNR,,6,,,Grapeyard Ridge Trail,Roaring Fork Motor Nature Trail,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899251200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006AE8CC61EAE954C0C5E7785371D84140,141639,0101000020110F000093F9A70815C361C126BD3A28613E5041,141275,>1m <=5m,ATBI DATABASE,,1446898609000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259760,3952920,35.690952,-83.654926,Little River-Goshen Prong,Indian Camp Branch,2026.964233,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898609000,GRSM,UNR,,6,,,Roundtop Trail,Wear Cove Gap Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000670C06E647EA54C031ED2E5F7DD74140,141637,0101000020110F0000ED61187564C361C160F74710623D5041,141273,>1m <=5m,ATBI DATABASE,,1446898607000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259221,3952108,35.683507,-83.660634,Little River-Goshen Prong,Puncheon Branch,2417.927002,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898607000,GRSM,UNR,,4,,,Roundtop Trail,Little River Gorge Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1192320000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,prob.,ATBI
0101000020E6100000A0579540B4E054C0CD046CDCA2C14140,141657,0101000020110F0000AB3F024642BB61C13C86299D8E265041,141293,>1m <=5m,ATBI DATABASE,,1446898618000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272282,3932810,35.512776,-83.510998,Noland Creek,,3380.224121,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898618000,GRSM,UNR,,1,,,Springhouse Branch Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056326400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000004F09D990B7E054C0BC38ACDBA6C14140,141656,0101000020110F0000DFA5701645BB61C16A99CEC892265041,141292,>1m <=5m,ATBI DATABASE,,1446898618000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272264,3932824,35.512898,-83.5112,Noland Creek,,3385.126953,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898618000,GRSM,UNR,,3,,,Springhouse Branch Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008E32DB488BE754C0F406DC160CC04140,141641,0101000020110F00001F22FF6C11C161C13824373AE6245041,141277,>1m <=5m,ATBI DATABASE,,1446898610000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,262551,3931685,35.500362,-83.617872,Hazel Creek,,5018.506836,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898610000,GRSM,UNR,,7,,,High Rocks Trail,Lakeview Drive East Parking #4,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091059200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000005BDE5CC99CE554C0A65C769C63C44140,141644,0101000020110F0000142ACD726DBF61C15103AF096E295041,141280,>1m <=5m,ATBI DATABASE,,1446898611000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265388,3935376,35.534283,-83.58769,Forney Creek,,4547.773438,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898611000,GRSM,UNR,,10,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000032A544FE38E554C0ADF953E5E6C44140,141645,0101000020110F0000C85BA5B118BF61C12A77ED0EF7295041,141281,>1m <=5m,ATBI DATABASE,,1446898612000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265952,3935806,35.53829,-83.5816,Forney Creek,Scarlet Ridge Creek,4611.625,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898612000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091059200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000007DB74EF6CBE454C0DC70556269C54140,141648,0101000020110F0000044C0218BCBE61C1E21F24417F2A5041,141284,>1m <=5m,ATBI DATABASE,,1446898614000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266567,3936232,35.542272,-83.574945,Forney Creek,,4841.562988,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898614000,GRSM,UNR,,9,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000BF0EE8C1E7E454C0365F7A4249C64140,141647,0101000020110F000004184AB3D3BE61C10CE046F0682B5041,141283,>1m <=5m,ATBI DATABASE,,1446898613000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266433,3936994,35.549104,-83.576641,Hazel Creek,Hazel Creek,4643.539551,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898613000,GRSM,UNR,,6,,,Hazel Creek Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1090972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000002BF0F2CD86E454C09E9D1F954EC64140,141649,0101000020110F0000EE14B15B81BE61C17873AF7E6E2B5041,141285,>1m <=5m,ATBI DATABASE,,1446898614000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266970,3936998,35.549266,-83.570724,Forney Creek,Little Jonas Creek,4941.65918,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898614000,GRSM,UNR,,7,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000D2025BF55EE454C08BD205CCAEC64140,141650,0101000020110F0000C11153845FBE61C1886D58EED22B5041,141286,>1m <=5m,ATBI DATABASE,,1446898615000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267199,3937318,35.552203,-83.568292,Forney Creek,Little Jonas Creek,5118.557129,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898615000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000008EA9B14058E454C031EDE789F1C64140,141651,0101000020110F0000B6025DD259BE61C116037B9A182C5041,141287,>1m <=5m,ATBI DATABASE,,1446898615000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267242,3937543,35.554239,-83.567882,Forney Creek,,5295.900879,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898615000,GRSM,UNR,,8,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000969FB46D21EB54C04C1C9951B0C24140,141636,0101000020110F00001038A9341DC461C1A2FFBCC6A7275041,141272,>1m <=5m,ATBI DATABASE,,1446898607000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,257529,3934111,35.520999,-83.673911,Hazel Creek,Big Flats Branch,2746.29834,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898607000,GRSM,UNR,,4,,,Bone Valley Trail,Upper Tremont Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089072000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000DAD733E475ED54C0CC06684E23C14140,141634,0101000020110F0000E52F25C817C661C15F624B8709265041,141270,>1m <=5m,ATBI DATABASE,,1446898606000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254190,3932857,35.508883,-83.710316,Hazel Creek,Little Fork,2925.684326,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898606000,GRSM,UNR,,7,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000001AFEDF26FED54C0AC8098172FC14140,141635,0101000020110F0000FE7020BC12C661C110CD3CD315265041,141271,>1m <=5m,ATBI DATABASE,,1446898606000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254224,3932896,35.509243,-83.709954,Hazel Creek,Little Fork,2878.84668,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446898606000,GRSM,UNR,,5,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000079E6D9D0C0E954C0F3DE207308CE4140,141638,0101000020110F0000A16B4BBBF1C261C1AB9634E37F335041,141274,>1m <=5m,ATBI DATABASE,,1446898608000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943891,35.609626,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898608000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836179200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F99D6396D6F654C0B47E417F1FCE4140,141546,0101000020110F000050A197B10ECE61C1AE1FC7F697335041,141185,>1m <=5m,ATBI DATABASE,,1446898559000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241224,3944488,35.610329,-83.856843,Abrams Creek Lower,Stony Branch,2015.052246,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898559000,GRSM,UNR,,7,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008301C82CC2F654C06CF61B88CDCE4140,141550,0101000020110F0000805E7B5BFDCD61C176B6B2C64D345041,141188,>1m <=5m,ATBI DATABASE,,1446898561000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241354,3945074,35.61564,-83.855597,Abrams Creek Lower,Stony Branch,2019.244263,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898561000,GRSM,UNR,,4,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000009568702BC2F654C044DF913CCDCE4140,141549,0101000020110F0000418D575AFDCD61C1C7BBC7774D345041,141187,>1m <=5m,ATBI DATABASE,,1446898560000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241354,3945073,35.615631,-83.855597,Abrams Creek Lower,Stony Branch,2019.244263,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898560000,GRSM,UNR,,3,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ED004D596DF154C0A28991D46BCA4140,141615,0101000020110F00006060CA3576C961C13AE86028BA2F5041,141251,>1m <=5m,ATBI DATABASE,,1446898594000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248794,3941060,35.581409,-83.772295,Abrams Creek Upper,Rowans Creek,2869.857178,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898594000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D7B81337AF154C01917FF5877CA4140,141613,0101000020110F0000B5A4292081C961C1D8105D2FC62F5041,141249,>1m <=5m,ATBI DATABASE,,1446898593000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248724,3941101,35.58176,-83.773079,Abrams Creek Upper,Rowans Creek,2814.316895,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898593000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000041FBFB0612F154C05C87465EB3CA4140,141621,0101000020110F0000963894A628C961C12D453DDD04305041,141257,>1m <=5m,ATBI DATABASE,,1446898598000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249306,3941288,35.583592,-83.766721,Abrams Creek Upper,Maynard Creek,3297.434082,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898598000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAA3FFE51AF154C026355D24B4CA4140,141620,0101000020110F0000BA255A2F30C961C1C0C31AAC05305041,141256,>1m <=5m,ATBI DATABASE,,1446898598000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249257,3941292,35.583616,-83.767263,Abrams Creek Upper,Maynard Creek,3277.187988,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898598000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839376000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000766AB26FFCF054C05C7923DC2CCB4140,141623,0101000020110F00001489405016C961C195B5DDBD83305041,141259,>1m <=5m,ATBI DATABASE,,1446898599000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249437,3941696,35.5873,-83.765403,Abrams Creek Upper,Maynard Creek,2793.541504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898599000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000358FA39CFCF054C03AEC778E2CCB4140,141622,0101000020110F000084DB6B7616C961C1A73AC06C83305041,141258,>1m <=5m,ATBI DATABASE,,1446898599000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249436,3941695,35.58729,-83.765414,Abrams Creek Upper,Maynard Creek,2793.541504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898599000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B2738E921BF154C0AA2473ABAEC84140,141618,0101000020110F000054D4E7C130C961C1F1786353E92D5041,141254,>1m <=5m,ATBI DATABASE,,1446898596000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249204,3939540,35.567824,-83.767304,Abrams Creek Upper,,4026.114014,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898596000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,875145600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006E49F53AB5F054C046204ECF57C84140,141625,0101000020110F0000641994D6D9C861C10BC4FEA28E2D5041,141261,>1m <=5m,ATBI DATABASE,,1446898600000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249762,3939230,35.565173,-83.761057,Abrams Creek Upper,,3998.514893,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446898600000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Campground Segment A,Valid,Collinsonia_canadensis,Collinsonia  canadensis,8357,Stoneroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,996537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Lamiales, , , , ,Lamiaceae, ,~,observed, ,day,cert,Fridley Veg Plots
