the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001BD8515D1EE54C01C20AE62D2BC4140,205985,0101000020110F0000340414A73EC761C158F813F888215041,205736,>1m <=5m,ATBI DATABASE,,1446935367000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,252164,3929169,35.475164,-83.731507,Hazel Creek,Shehan Branch,1749.216187,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446935367000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive West,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185235200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,black light trap, ,day,cert,Noctuidae
0101000020E6100000D6F0E31E81D954C045177A225ACA4140,206006,0101000020110F00002DEDB5E624B561C14E45B8ADA72F5041,205757,>1m <=5m,ATBI DATABASE,,1446935379000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282670,3940110,35.580869,-83.398502,Deep Creek,,4454.749023,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446935379000,GRSM,UNR,,3,,,Thomas Divide Trail,Thomas Divide Trail Pullout Parking,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,585273600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000E1B4713B89D954C00B3B482C02CB4140,206004,0101000020110F0000771354CA2BB561C16E68662957305041,205755,>1m <=5m,ATBI DATABASE,,1446935378000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282639,3940680,35.585997,-83.398997,Deep Creek,,4647.351562,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446935378000,GRSM,UNR,,6,,,Thomas Divide Trail,Newfound Gap Road South,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000B0D51E8966DE54C06E4CEE08CBD14140,206000,0101000020110F00005B8A4B6D4DB961C1CCA812A26D375041,205751,>1m <=5m,ATBI DATABASE,,1446935375000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275899,3946731,35.639002,-83.475004,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,3282.560059,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446935375000,GRSM,UNR,,9,,,Chimney Tops Trail,Newfound Gap Road North,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-203558400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000021EB958414DE54C0D58785CC68D14140,206001,0101000020110F00008E73EEC407B961C1CF4CB9F906375041,205752,>1m <=5m,ATBI DATABASE,,1446935376000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276344,3946387,35.636004,-83.469998,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,3442.888672,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446935376000,GRSM,UNR,,6,,,Chimney Tops Trail,Newfound Gap Road North,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,995241600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000252BBF9FE9DE54C0A3ADDD850CD24140,205999,0101000020110F00004B9EA5C2BCB961C135E82612B2375041,205750,>1m <=5m,ATBI DATABASE,,1446935375000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275180,3946971,35.641,-83.483005,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,3139.299316,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446935375000,GRSM,UNR,,4,,,Bullhead Trail,Newfound Gap Road North,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E610000091252AE9FBD954C09380F8D070DD4140,206003,0101000020110F00003982D92F8DB561C11BB5F9759B435041,205754,>1m <=5m,ATBI DATABASE,,1446935377000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282396,3956671,35.729998,-83.405996,Little Pigeon River Middle,Injun Creek,1430.831787,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935377000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000E3BF57AC95D854C0A3006D8512DB4140,206007,0101000020110F0000A5B684EF5CB461C1F3AF003721415041,205758,>1m <=5m,ATBI DATABASE,,1446935380000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284324,3954570,35.711496,-83.384131,Little Pigeon River Middle,Little Pigeon River,1667.56958,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935380000,GRSM,UNR,,1,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185494400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,black light trap, ,day,cert,Noctuidae
0101000020E6100000EB42790D64D854C0A324A5528CDA4140,206010,0101000020110F00000CBBF7CA32B461C14CF285D994405041,205761,>1m <=5m,ATBI DATABASE,,1446935381000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284587,3954109,35.7074,-83.381103,Little Pigeon River Upper,Middle Prong Little Pigeon River,1687.616699,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935381000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Prong Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000001A1BCEBD66E954C0A94B54DCA9D74140,205990,0101000020110F00002D523D3BA5C261C171640495903D5041,205741,>1m <=5m,ATBI DATABASE,,1446935369000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260469,3952225,35.684864,-83.646892,Little River-Goshen Prong,Sweetwater Branch,1729.801514,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935369000,GRSM,UNR,,1,,,Metcalf Bottoms Trail,Wear Cove Gap Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000FEBC50420EC54C064D8F01A12D24140,205988,0101000020110F00008BCADD6DF5C461C182F59DE7B7375041,205739,>1m <=5m,ATBI DATABASE,,1446935368000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256484,3947482,35.641171,-83.68945,Little River-Crooked Creek,Middle Prong Little River,1350.207764,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935368000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1185235200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,UV light,No,day,cert,ATBI
0101000020E6100000335364F13EEC54C0ECF4748FDBD14140,205987,0101000020110F00000C0474B10FC561C173081DE77E375041,205738,>1m <=5m,ATBI DATABASE,,1446935368000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256308,3947302,35.639506,-83.691338,Little River-Crooked Creek,Middle Prong Little River,1529.63147,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935368000,GRSM,UNR,,6,,,West Prong Trail,Upper Tremont Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155513600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000005AEB98AE18EC54C09E931ABEEBD14140,205989,0101000020110F0000FF28BB32EFC461C19A2C58D08F375041,205740,>1m <=5m,ATBI DATABASE,,1446935369000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256521,3947351,35.64,-83.689002,Little River-Crooked Creek,Middle Prong Little River,1371.385132,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935369000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023494400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000650D21BE1EE554C0D4E101A2B6D34140,205991,0101000020110F000010D03A6602BF61C17AFB7A6A6F395041,205742,>1m <=5m,ATBI DATABASE,,1446935370000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266434,3948640,35.654004,-83.579997,Little River-Goshen Prong,Bearwallow Branch,2172.555908,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446935370000,GRSM,UNR,,10,,,Little River Trail,Little River Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-393120000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,at light, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000828A12435EE254C094F8E1C2EFD74140,205994,0101000020110F0000F6F56A15ACBC61C161465BACD93D5041,205745,>1m <=5m,ATBI DATABASE,,1446935372000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270422,3952199,35.686998,-83.536999,West Prong Little Pigeon River Upper,Ash Hopper Branch,1461.809082,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446935372000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Headquarters Parking A,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,615427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000F62B23495EE254C01EFAC2F9CED74140,205993,0101000020110F0000499C911AACBC61C145041364B73D5041,205744,>1m <=5m,ATBI DATABASE,,1446935371000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270419,3952088,35.685997,-83.537001,West Prong Little Pigeon River Upper,Ash Hopper Branch,1466.512207,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446935371000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Visitor Center Parking B,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155427200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,reared, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000006909585C10E054C04402EDDEEFC74140,205995,0101000020110F0000B5B88F14B7BA61C11CF2A11E222D5041,205746,>1m <=5m,ATBI DATABASE,,1446935372000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273328,3938248,35.562001,-83.500995,Forney Creek,Forney Creek,6497.589844,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446935372000,GRSM,UNR,,6,,,Clingmans Dome Bypass Trail,Clingmans Dome Access Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000BA3904AAB9F154C0B35ABD2320CD4140,205984,0101000020110F0000B44E5406B7C961C1AAD066378D325041,205735,>1m <=5m,ATBI DATABASE,,1446935366000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248438,3943416,35.602536,-83.776953,Abrams Creek Upper,Stillhouse Branch,1898.696411,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935366000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Residence Road A,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964310400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000FD9FDD63E1F254C063B9119514CE4140,205983,0101000020110F000023B3542FB2CA61C1546FD28F8C335041,205734,>1m <=5m,ATBI DATABASE,,1446935366000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246826,3944290,35.609996,-83.795003,Abrams Creek Upper,Marthas Branch,1878.746094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935366000,GRSM,UNR,,6,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000DAEF86BD3BF654C08CD3AF05E1CB4140,205980,0101000020110F00005181982E8BCD61C11246C7E63F315041,205731,>1m <=5m,ATBI DATABASE,,1446935364000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242024,3942518,35.592798,-83.847392,Abrams Creek Upper,Abrams Creek,1707.362671,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935364000,GRSM,UNR,,6,,,Wet Bottom Trail,Abrams Falls Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,585273600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000019ACEF91E7F354C0EDE8C86906C14140,205981,0101000020110F000088AEBADA90CB61C177D33062EB255041,205732,>1m <=5m,ATBI DATABASE,,1446935364000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,245053,3933015,35.508001,-83.811005,Lake Cheoah-Little Tennessee River,,4021.984619,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446935364000,GRSM,UNR,,7,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000007B2A302F83F854C0451B56B1EBC14140,205979,0101000020110F00006D5B80B37ACF61C1A2013F9BDA265041,205730,>1m <=5m,ATBI DATABASE,,1446935363000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238544,3933980,35.514998,-83.883003,Lake Cheoah-Little Tennessee River,,4718.352539,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446935363000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1023580800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000005D75A62E8BF354C0E60ED94FA5D24140,205982,0101000020110F0000F241AF6342CB61C129BAA6BF51385041,205733,>1m <=5m,ATBI DATABASE,,1446935365000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246000,3948274,35.645663,-83.805366,Little River-Hesse Creek,,1949.573486,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446935365000,GRSM,UNR,,6,,,Ace Gap Trail,Rich Mountain Road (closed Winter),Valid,Lithacodes_fasciola,Lithacodes  fasciola,23047,Yellow-shouldered Slug Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964396800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Zygaenoidea,Limacodidae, ,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
